id,source,team,category,updated_at,content
ticket_policy_1d38969050565301,https://yagu.today/calendar/2026/9,두산,ticket_policy,2026-09-05 03:01:02,[일반] 두산 일반예매 9월 22일 화요일 오전 11시 (9/29 NC전) NC vs 두산 (9/29) 오픈: 9월 22일 화요일 오전 예매처: 놀티켓 / 구단 홈페이지
ticket_policy_322584a040aa0a9b,https://yagu.today/calendar/2026/9,롯데,ticket_policy,2026-09-05 03:01:02,[일반] 롯데 일반예매 9월 22일 화요일 오후 2시 (10/6 두산전) 두산 vs 롯데 (10/6) 오픈: 9월 22일 화요일 오후 최대 8매 예매처: 롯데 자이언츠 앱/웹 선예매 포함 합산 최대 8매. 홈개막 시리즈 한해 앱 전용 (추가 공지)
ticket_policy_7470113506d6e978,https://yagu.today/calendar/2026/9,두산,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (베어스클럽) 9월 23일 수요일 오전 10시 (9/30 NC전) NC vs 두산 (9/30) 오픈: 9월 23일 수요일 오전 최대 2매 예매처: 구단 홈페이지 성인 대상, 구단 홈페이지만 가능"
ticket_policy_7470113506d6e978,https://yagu.today/calendar/2026/9,두산,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (두린이클럽) 9월 23일 수요일 오전 10시 (9/30 NC전) NC vs 두산 (9/30) 오픈: 9월 23일 수요일 오전 최대 4매 예매처: 구단 홈페이지 어린이 대상, 구단 홈페이지만 가능"
ticket_policy_ddf9f76f31ff34e2,https://yagu.today/calendar/2026/9,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 시즌권 선예매 9월 23일 수요일 오전 10시 (10/1 KT전) KT vs KIA (10/1) 오픈: 9월 23일 수요일 오전 최대 2매 예매처: 타이거즈앱 앱 전용 등급별 조건 오피셜 미확정 (2026 시즌 공지 대기)
ticket_policy_a815cd31d1778e13,https://yagu.today/calendar/2026/9,롯데,ticket_policy,2026-09-05 03:01:02,[선예매] 롯데 선예매 (시즌권) 9월 23일 수요일 오전 10시 (10/7 KIA전) KIA vs 롯데 (10/7) 오픈: 9월 23일 수요일 오전 최대 2매 예매처: 롯데 자이언츠 앱/웹
ticket_policy_a815cd31d1778e13,https://yagu.today/calendar/2026/9,롯데,ticket_policy,2026-09-05 03:01:02,[선예매] 롯데 선예매 (멤버십) 9월 23일 수요일 오전 10시 (10/7 KIA전) KIA vs 롯데 (10/7) 오픈: 9월 23일 수요일 오전 최대 2매 예매처: 롯데 자이언츠 앱/웹
ticket_policy_9dc6dd50bcab6655,https://yagu.today/calendar/2026/9,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 얼리 멤버십 9월 23일 수요일 오전 10시 30분 (10/1 KT전) KT vs KIA (10/1) 오픈: 9월 23일 수요일 오전 30분 최대 2매 예매처: 타이거즈앱 앱 전용 일반석 한정
ticket_policy_e91a91b3a73c9644,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 푸리 선예매 9월 23일 수요일 오전 11시 (9/29 LG전) LG vs SSG (9/29) 오픈: 9월 23일 수요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_8ff373c90534047d,https://yagu.today/calendar/2026/9,KIA,ticket_policy,2026-09-05 03:01:02,"[일반] KIA 일반예매 9월 23일 수요일 오전 11시 (9/30 KT전) KT vs KIA (9/30) 오픈: 9월 23일 수요일 오전 최대 8매 예매처: 티켓링크 / 타이거즈앱 앱/티켓링크앱=특별석 포함, PC 티켓링크=일반석만"
ticket_policy_e91a91b3a73c9644,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 랜디 선예매 9월 23일 수요일 오전 11시 (9/30 LG전) LG vs SSG (9/30) 오픈: 9월 23일 수요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 전용게이트 1시간 전 입장"
ticket_policy_e91a91b3a73c9644,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 베티 선예매 9월 23일 수요일 오전 11시 (9/30 LG전) LG vs SSG (9/30) 오픈: 9월 23일 수요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_39e8b1bd92454688,https://yagu.today/calendar/2026/9,두산,ticket_policy,2026-09-05 03:01:02,[일반] 두산 일반예매 9월 23일 수요일 오전 11시 (9/30 NC전) NC vs 두산 (9/30) 오픈: 9월 23일 수요일 오전 예매처: 놀티켓 / 구단 홈페이지
ticket_policy_2f11afde2eae5470,https://yagu.today/calendar/2026/9,롯데,ticket_policy,2026-09-05 03:01:02,[일반] 롯데 일반예매 9월 23일 수요일 오후 2시 (10/7 KIA전) KIA vs 롯데 (10/7) 오픈: 9월 23일 수요일 오후 최대 8매 예매처: 롯데 자이언츠 앱/웹 선예매 포함 합산 최대 8매. 홈개막 시리즈 한해 앱 전용 (추가 공지)
ticket_policy_efa026146be533f8,https://yagu.today/calendar/2026/9,두산,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (베어스클럽) 9월 24일 목요일 오전 10시 (10/1 NC전) NC vs 두산 (10/1) 오픈: 9월 24일 목요일 오전 최대 2매 예매처: 구단 홈페이지 성인 대상, 구단 홈페이지만 가능"
ticket_policy_efa026146be533f8,https://yagu.today/calendar/2026/9,두산,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (두린이클럽) 9월 24일 목요일 오전 10시 (10/1 NC전) NC vs 두산 (10/1) 오픈: 9월 24일 목요일 오전 최대 4매 예매처: 구단 홈페이지 어린이 대상, 구단 홈페이지만 가능"
ticket_policy_b09bb4dec195acd1,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,[일반] SSG 일반예매 (프렌즈) 9월 24일 목요일 오전 11시 (9/29 LG전) LG vs SSG (9/29) 오픈: 9월 24일 목요일 오전 최대 6매 예매처: 쓱닷컴 앱/웹 스타벅스 게이트 이용 가능
ticket_policy_b09bb4dec195acd1,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 푸리 선예매 9월 24일 목요일 오전 11시 (9/30 LG전) LG vs SSG (9/30) 오픈: 9월 24일 목요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_9bff6740154d7c08,https://yagu.today/calendar/2026/9,KIA,ticket_policy,2026-09-05 03:01:02,"[일반] KIA 일반예매 9월 24일 목요일 오전 11시 (10/1 KT전) KT vs KIA (10/1) 오픈: 9월 24일 목요일 오전 최대 8매 예매처: 티켓링크 / 타이거즈앱 앱/티켓링크앱=특별석 포함, PC 티켓링크=일반석만"
ticket_policy_b09bb4dec195acd1,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 랜디 선예매 9월 24일 목요일 오전 11시 (10/1 LG전) LG vs SSG (10/1) 오픈: 9월 24일 목요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 전용게이트 1시간 전 입장"
ticket_policy_b09bb4dec195acd1,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 베티 선예매 9월 24일 목요일 오전 11시 (10/1 LG전) LG vs SSG (10/1) 오픈: 9월 24일 목요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_13f6f710b9a773e3,https://yagu.today/calendar/2026/9,두산,ticket_policy,2026-09-05 03:01:02,[일반] 두산 일반예매 9월 24일 목요일 오전 11시 (10/1 NC전) NC vs 두산 (10/1) 오픈: 9월 24일 목요일 오전 예매처: 놀티켓 / 구단 홈페이지
ticket_policy_9de2bff388954838,https://yagu.today/calendar/2026/9,LG,ticket_policy,2026-09-05 03:01:02,[선예매] LG 선선예매 (장기회원) 9월 24일 목요일 오후 2시 (10/3 KIA전) KIA vs LG (10/3) 오픈: 9월 24일 목요일 오후 최대 4매 예매처: 구단 홈페이지 1루 오렌지 불가
ticket_policy_4158bff4b249c3b1,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,[일반] SSG 일반예매 (프렌즈) 9월 25일 금요일 오전 11시 (9/30 LG전) LG vs SSG (9/30) 오픈: 9월 25일 금요일 오전 최대 6매 예매처: 쓱닷컴 앱/웹 스타벅스 게이트 이용 가능
ticket_policy_4158bff4b249c3b1,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 푸리 선예매 9월 25일 금요일 오전 11시 (10/1 LG전) LG vs SSG (10/1) 오픈: 9월 25일 금요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_37b8cea39ce2e49c,https://yagu.today/calendar/2026/9,LG,ticket_policy,2026-09-05 03:01:02,"[선예매] LG 선예매 9월 25일 금요일 오후 2시 (10/3 KIA전) KIA vs LG (10/3) 오픈: 9월 25일 금요일 오후 최대 4매 예매처: 구단 홈페이지 구단 홈페이지만. 불가: 1루 블루 109, 1루 오렌지 205, 1루 레드 203, 1루 네이비 303/308, 3루 오렌지 219~222, 3루 네이비 326~330"
ticket_policy_37b8cea39ce2e49c,https://yagu.today/calendar/2026/9,LG,ticket_policy,2026-09-05 03:01:02,[선예매] LG 선선예매 (장기회원) 9월 25일 금요일 오후 2시 (10/4 KIA전) KIA vs LG (10/4) 오픈: 9월 25일 금요일 오후 최대 4매 예매처: 구단 홈페이지 1루 오렌지 불가
ticket_policy_a7f6d62d888d5445,https://yagu.today/calendar/2026/9,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십플러스 9월 25일 금요일 오후 5시 (10/3 SSG전) SSG vs NC (10/3) 오픈: 9월 25일 금요일 오후 최대 4매 예매처: 구단 홈페이지 / 앱
ticket_policy_e8e13d51820e489f,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,[일반] SSG 일반예매 (프렌즈) 9월 26일 토요일 오전 11시 (10/1 LG전) LG vs SSG (10/1) 오픈: 9월 26일 토요일 오전 최대 6매 예매처: 쓱닷컴 앱/웹 스타벅스 게이트 이용 가능
ticket_policy_afd153d20d20a5a8,https://yagu.today/calendar/2026/9,LG,ticket_policy,2026-09-05 03:01:02,[일반] LG 일반예매 9월 26일 토요일 오전 11시 (10/3 KIA전) KIA vs LG (10/3) 오픈: 9월 26일 토요일 오전 예매처: 티켓링크 / 구단 홈페이지
ticket_policy_036e830107998b4c,https://yagu.today/calendar/2026/9,NC,ticket_policy,2026-09-05 03:01:02,[일반] NC 일반예매 9월 26일 토요일 오전 11시 (10/3 SSG전) SSG vs NC (10/3) 오픈: 9월 26일 토요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱
ticket_policy_036e830107998b4c,https://yagu.today/calendar/2026/9,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십 9월 26일 토요일 오전 11시 (10/3 SSG전) SSG vs NC (10/3) 오픈: 9월 26일 토요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱
ticket_policy_aab77b30e89bb65f,https://yagu.today/calendar/2026/9,한화,ticket_policy,2026-09-05 03:01:02,[일반] 한화 일반예매 9월 26일 토요일 오전 11시 (10/3 키움전) 키움 vs 한화 (10/3) 오픈: 9월 26일 토요일 오전 최대 4매 예매처: 한화이글스 홈페이지 / 티켓링크 앱
ticket_policy_f78849f45ae985cf,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 시즌권 선예매 9월 26일 토요일 오후 1시 (10/3 롯데전) 롯데 vs KT (10/3) 오픈: 9월 26일 토요일 오후 최대 2매 예매처: 티켓링크 / WIZ APP
ticket_policy_c1293f3b23b83d13,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,"[선예매] KT 매직회원 9월 26일 토요일 오후 2시 (10/3 롯데전) 롯데 vs KT (10/3) 오픈: 9월 26일 토요일 오후 예매처: 티켓링크 / WIZ APP 시즌 6매, 응원지정석만"
ticket_policy_c1293f3b23b83d13,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 빅또리 9월 26일 토요일 오후 2시 (10/3 롯데전) 롯데 vs KT (10/3) 오픈: 9월 26일 토요일 오후 예매처: 티켓링크 / WIZ APP 시즌 10매
ticket_policy_a8a2dd7bec687a3c,https://yagu.today/calendar/2026/9,LG,ticket_policy,2026-09-05 03:01:02,"[선예매] LG 선예매 9월 26일 토요일 오후 2시 (10/4 KIA전) KIA vs LG (10/4) 오픈: 9월 26일 토요일 오후 최대 4매 예매처: 구단 홈페이지 구단 홈페이지만. 불가: 1루 블루 109, 1루 오렌지 205, 1루 레드 203, 1루 네이비 303/308, 3루 오렌지 219~222, 3루 네이비 326~330"
ticket_policy_a8a2dd7bec687a3c,https://yagu.today/calendar/2026/9,LG,ticket_policy,2026-09-05 03:01:02,[선예매] LG 선선예매 (장기회원) 9월 26일 토요일 오후 2시 (10/5 KIA전) KIA vs LG (10/5) 오픈: 9월 26일 토요일 오후 최대 4매 예매처: 구단 홈페이지 1루 오렌지 불가
ticket_policy_3a590c605252bc31,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,[일반] KT 일반예매 9월 26일 토요일 오후 4시 (10/3 롯데전) 롯데 vs KT (10/3) 오픈: 9월 26일 토요일 오후 예매처: 티켓링크 / WIZ APP
ticket_policy_a2b4f2579ce96ebb,https://yagu.today/calendar/2026/9,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십플러스 9월 26일 토요일 오후 5시 (10/4 SSG전) SSG vs NC (10/4) 오픈: 9월 26일 토요일 오후 최대 4매 예매처: 구단 홈페이지 / 앱
ticket_policy_3f7d1130852d5d4d,https://yagu.today/calendar/2026/9,LG,ticket_policy,2026-09-05 03:01:02,[일반] LG 일반예매 9월 27일 일요일 오전 11시 (10/4 KIA전) KIA vs LG (10/4) 오픈: 9월 27일 일요일 오전 예매처: 티켓링크 / 구단 홈페이지
ticket_policy_d8e6c8995f3aee15,https://yagu.today/calendar/2026/9,NC,ticket_policy,2026-09-05 03:01:02,[일반] NC 일반예매 9월 27일 일요일 오전 11시 (10/4 SSG전) SSG vs NC (10/4) 오픈: 9월 27일 일요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱
ticket_policy_d8e6c8995f3aee15,https://yagu.today/calendar/2026/9,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십 9월 27일 일요일 오전 11시 (10/4 SSG전) SSG vs NC (10/4) 오픈: 9월 27일 일요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱
ticket_policy_24efa7770c1cd9b2,https://yagu.today/calendar/2026/9,한화,ticket_policy,2026-09-05 03:01:02,[일반] 한화 일반예매 9월 27일 일요일 오전 11시 (10/4 키움전) 키움 vs 한화 (10/4) 오픈: 9월 27일 일요일 오전 최대 4매 예매처: 한화이글스 홈페이지 / 티켓링크 앱
ticket_policy_09fa329a702b7556,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 시즌권 선예매 9월 27일 일요일 오후 1시 (10/4 롯데전) 롯데 vs KT (10/4) 오픈: 9월 27일 일요일 오후 최대 2매 예매처: 티켓링크 / WIZ APP
ticket_policy_e84abd5ee6d3eaba,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,"[선예매] KT 매직회원 9월 27일 일요일 오후 2시 (10/4 롯데전) 롯데 vs KT (10/4) 오픈: 9월 27일 일요일 오후 예매처: 티켓링크 / WIZ APP 시즌 6매, 응원지정석만"
ticket_policy_e84abd5ee6d3eaba,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 빅또리 9월 27일 일요일 오후 2시 (10/4 롯데전) 롯데 vs KT (10/4) 오픈: 9월 27일 일요일 오후 예매처: 티켓링크 / WIZ APP 시즌 10매
ticket_policy_ac58d3f5ab4311a1,https://yagu.today/calendar/2026/9,LG,ticket_policy,2026-09-05 03:01:02,"[선예매] LG 선예매 9월 27일 일요일 오후 2시 (10/5 KIA전) KIA vs LG (10/5) 오픈: 9월 27일 일요일 오후 최대 4매 예매처: 구단 홈페이지 구단 홈페이지만. 불가: 1루 블루 109, 1루 오렌지 205, 1루 레드 203, 1루 네이비 303/308, 3루 오렌지 219~222, 3루 네이비 326~330"
ticket_policy_50cdea69536e7a63,https://yagu.today/calendar/2026/9,LG,ticket_policy,2026-09-05 03:01:02,[선예매] LG 선선예매 (장기회원) 9월 27일 일요일 오후 2시 (10/6 NC전) NC vs LG (10/6) 오픈: 9월 27일 일요일 오후 최대 4매 예매처: 구단 홈페이지 1루 오렌지 불가
ticket_policy_d6ffd813cae554a8,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,[일반] KT 일반예매 9월 27일 일요일 오후 4시 (10/4 롯데전) 롯데 vs KT (10/4) 오픈: 9월 27일 일요일 오후 예매처: 티켓링크 / WIZ APP
ticket_policy_481be8bc0ab791fb,https://yagu.today/calendar/2026/9,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십플러스 9월 27일 일요일 오후 5시 (10/5 SSG전) SSG vs NC (10/5) 오픈: 9월 27일 일요일 오후 최대 4매 예매처: 구단 홈페이지 / 앱
ticket_policy_592dc47e3c62aac2,https://yagu.today/calendar/2026/9,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 시즌권 선예매 9월 28일 월요일 오전 10시 (10/6 삼성전) 삼성 vs KIA (10/6) 오픈: 9월 28일 월요일 오전 최대 2매 예매처: 타이거즈앱 앱 전용 등급별 조건 오피셜 미확정 (2026 시즌 공지 대기)
ticket_policy_2d21ceca6b7c72bd,https://yagu.today/calendar/2026/9,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 얼리 멤버십 9월 28일 월요일 오전 10시 30분 (10/6 삼성전) 삼성 vs KIA (10/6) 오픈: 9월 28일 월요일 오전 30분 최대 2매 예매처: 타이거즈앱 앱 전용 일반석 한정
ticket_policy_2f75350167d846ea,https://yagu.today/calendar/2026/9,LG,ticket_policy,2026-09-05 03:01:02,[일반] LG 일반예매 9월 28일 월요일 오전 11시 (10/5 KIA전) KIA vs LG (10/5) 오픈: 9월 28일 월요일 오전 예매처: 티켓링크 / 구단 홈페이지
ticket_policy_fb18cad44e442e3c,https://yagu.today/calendar/2026/9,NC,ticket_policy,2026-09-05 03:01:02,[일반] NC 일반예매 9월 28일 월요일 오전 11시 (10/5 SSG전) SSG vs NC (10/5) 오픈: 9월 28일 월요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱
ticket_policy_fb18cad44e442e3c,https://yagu.today/calendar/2026/9,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십 9월 28일 월요일 오전 11시 (10/5 SSG전) SSG vs NC (10/5) 오픈: 9월 28일 월요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱
ticket_policy_b84161fe7e4ec4a8,https://yagu.today/calendar/2026/9,한화,ticket_policy,2026-09-05 03:01:02,[일반] 한화 일반예매 9월 28일 월요일 오전 11시 (10/5 키움전) 키움 vs 한화 (10/5) 오픈: 9월 28일 월요일 오전 최대 4매 예매처: 한화이글스 홈페이지 / 티켓링크 앱
ticket_policy_98a37cdec23b859c,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 시즌권 선예매 9월 28일 월요일 오후 1시 (10/5 롯데전) 롯데 vs KT (10/5) 오픈: 9월 28일 월요일 오후 최대 2매 예매처: 티켓링크 / WIZ APP
ticket_policy_9d84779fd0296a55,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,"[선예매] KT 매직회원 9월 28일 월요일 오후 2시 (10/5 롯데전) 롯데 vs KT (10/5) 오픈: 9월 28일 월요일 오후 예매처: 티켓링크 / WIZ APP 시즌 6매, 응원지정석만"
ticket_policy_9d84779fd0296a55,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 빅또리 9월 28일 월요일 오후 2시 (10/5 롯데전) 롯데 vs KT (10/5) 오픈: 9월 28일 월요일 오후 예매처: 티켓링크 / WIZ APP 시즌 10매
ticket_policy_c54085fe77340418,https://yagu.today/calendar/2026/9,LG,ticket_policy,2026-09-05 03:01:02,"[선예매] LG 선예매 9월 28일 월요일 오후 2시 (10/6 NC전) NC vs LG (10/6) 오픈: 9월 28일 월요일 오후 최대 4매 예매처: 구단 홈페이지 구단 홈페이지만. 불가: 1루 블루 109, 1루 오렌지 205, 1루 레드 203, 1루 네이비 303/308, 3루 오렌지 219~222, 3루 네이비 326~330"
ticket_policy_d6a29f65726ed0d4,https://yagu.today/calendar/2026/9,LG,ticket_policy,2026-09-05 03:01:02,[선예매] LG 선선예매 (장기회원) 9월 28일 월요일 오후 2시 (10/7 두산전) 두산 vs LG (10/7) 오픈: 9월 28일 월요일 오후 최대 4매 예매처: 구단 홈페이지 1루 오렌지 불가
ticket_policy_c4bdd74efe4ab28e,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,[일반] KT 일반예매 9월 28일 월요일 오후 4시 (10/5 롯데전) 롯데 vs KT (10/5) 오픈: 9월 28일 월요일 오후 예매처: 티켓링크 / WIZ APP
ticket_policy_d70a2ea3205e3e1f,https://yagu.today/calendar/2026/9,KIA,ticket_policy,2026-09-05 03:01:02,"[일반] KIA 일반예매 9월 29일 화요일 오전 11시 (10/6 삼성전) 삼성 vs KIA (10/6) 오픈: 9월 29일 화요일 오전 최대 8매 예매처: 티켓링크 / 타이거즈앱 앱/티켓링크앱=특별석 포함, PC 티켓링크=일반석만"
ticket_policy_c7c0b552f89d25f0,https://yagu.today/calendar/2026/9,LG,ticket_policy,2026-09-05 03:01:02,[일반] LG 일반예매 9월 29일 화요일 오전 11시 (10/6 NC전) NC vs LG (10/6) 오픈: 9월 29일 화요일 오전 예매처: 티켓링크 / 구단 홈페이지
ticket_policy_3012bad560dcb4a4,https://yagu.today/calendar/2026/9,키움,ticket_policy,2026-09-05 03:01:02,[선예매] 키움 시즌권 선예매 9월 29일 화요일 오전 11시 (10/6 KT전) KT vs 키움 (10/6) 오픈: 9월 29일 화요일 오전 최대 4매 예매처: 놀티켓
ticket_policy_c60524de82dee734,https://yagu.today/calendar/2026/9,한화,ticket_policy,2026-09-05 03:01:02,[일반] 한화 일반예매 9월 29일 화요일 오전 11시 (10/6 SSG전) SSG vs 한화 (10/6) 오픈: 9월 29일 화요일 오전 최대 4매 예매처: 한화이글스 홈페이지 / 티켓링크 앱
ticket_policy_8b0d00ee32b0a9f4,https://yagu.today/calendar/2026/9,키움,ticket_policy,2026-09-05 03:01:02,[선예매] 키움 멤버십 9월 29일 화요일 오후 12시 (10/6 KT전) KT vs 키움 (10/6) 오픈: 9월 29일 화요일 오후 최대 2매 예매처: 놀티켓
ticket_policy_0d94a279c2de62bd,https://yagu.today/calendar/2026/9,키움,ticket_policy,2026-09-05 03:01:02,[일반] 키움 일반예매 9월 29일 화요일 오후 2시 (10/6 KT전) KT vs 키움 (10/6) 오픈: 9월 29일 화요일 오후 예매처: 놀티켓
ticket_policy_5b99d6ce17a03cde,https://yagu.today/calendar/2026/9,LG,ticket_policy,2026-09-05 03:01:02,"[선예매] LG 선예매 9월 29일 화요일 오후 2시 (10/7 두산전) 두산 vs LG (10/7) 오픈: 9월 29일 화요일 오후 최대 4매 예매처: 구단 홈페이지 구단 홈페이지만. 불가: 1루 블루 109, 1루 오렌지 205, 1루 레드 203, 1루 네이비 303/308, 3루 오렌지 219~222, 3루 네이비 326~330"
ticket_policy_2ce5914424aa1a96,https://yagu.today/calendar/2026/9,LG,ticket_policy,2026-09-05 03:01:02,[일반] LG 일반예매 9월 30일 수요일 오전 11시 (10/7 두산전) 두산 vs LG (10/7) 오픈: 9월 30일 수요일 오전 예매처: 티켓링크 / 구단 홈페이지
ticket_policy_17770dbce5260159,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 랜디 선예매 9월 30일 수요일 오전 11시 (10/7 NC전) NC vs SSG (10/7) 오픈: 9월 30일 수요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 전용게이트 1시간 전 입장"
ticket_policy_17770dbce5260159,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 베티 선예매 9월 30일 수요일 오전 11시 (10/7 NC전) NC vs SSG (10/7) 오픈: 9월 30일 수요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_dfab806200ad2439,https://yagu.today/calendar/2026/9,키움,ticket_policy,2026-09-05 03:01:02,[선예매] 키움 시즌권 선예매 9월 30일 수요일 오전 11시 (10/7 한화전) 한화 vs 키움 (10/7) 오픈: 9월 30일 수요일 오전 최대 4매 예매처: 놀티켓
ticket_policy_849a04a17bd415cf,https://yagu.today/calendar/2026/9,키움,ticket_policy,2026-09-05 03:01:02,[선예매] 키움 멤버십 9월 30일 수요일 오후 12시 (10/7 한화전) 한화 vs 키움 (10/7) 오픈: 9월 30일 수요일 오후 최대 2매 예매처: 놀티켓
ticket_policy_cbb87b5d3cfd4039,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 시즌권 선예매 9월 30일 수요일 오후 1시 (10/7 삼성전) 삼성 vs KT (10/7) 오픈: 9월 30일 수요일 오후 최대 2매 예매처: 티켓링크 / WIZ APP
ticket_policy_4d1ee4cd48dfcf0d,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,"[선예매] KT 매직회원 9월 30일 수요일 오후 2시 (10/7 삼성전) 삼성 vs KT (10/7) 오픈: 9월 30일 수요일 오후 예매처: 티켓링크 / WIZ APP 시즌 6매, 응원지정석만"
ticket_policy_4d1ee4cd48dfcf0d,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 빅또리 9월 30일 수요일 오후 2시 (10/7 삼성전) 삼성 vs KT (10/7) 오픈: 9월 30일 수요일 오후 예매처: 티켓링크 / WIZ APP 시즌 10매
ticket_policy_ada501e897784ade,https://yagu.today/calendar/2026/9,키움,ticket_policy,2026-09-05 03:01:02,[일반] 키움 일반예매 9월 30일 수요일 오후 2시 (10/7 한화전) 한화 vs 키움 (10/7) 오픈: 9월 30일 수요일 오후 예매처: 놀티켓
ticket_policy_09c5042edd7d1130,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,[일반] KT 일반예매 9월 30일 수요일 오후 4시 (10/7 삼성전) 삼성 vs KT (10/7) 오픈: 9월 30일 수요일 오후 예매처: 티켓링크 / WIZ APP
ticket_policy_5382fe3025fd8606,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 푸리 선예매 10월 1일 목요일 오전 11시 (10/7 NC전) NC vs SSG (10/7) 오픈: 10월 1일 목요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
