id,raw_id,source,team,team_code,category,updated_at,content,status,evidence_type,parse_status,policy_type,policy_name,policy_subtype,open_date,open_ampm,open_time,game_date_mmdd,opponent_name_raw,away_team_name_raw,home_team_name_raw,away_team_code,home_team_code,max_tickets,booking_channel_and_condition
ticket_policy_3983eb6e8e56e353,ticket_policy_744e92dd003d3f43,https://yagu.today/calendar/2026/9,NC,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십 9월 19일 토요일 오전 11시 (9/26 한화전) 한화 vs NC (9/26) 오픈: 9월 19일 토요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱,CONFIRMED,THIRD_PARTY_API,OK,선예매,NC 민트멤버십,,9월 19일 토요일,오전,11시,9/26,한화,한화,NC,HANWHA,NC,4,구단 홈페이지 / 앱
ticket_policy_a0be1f12ddcd9c4a,ticket_policy_93629ae20b9101ca,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 시즌권 선예매 9월 19일 토요일 오후 1시 (9/26 키움전) 키움 vs KT (9/26) 오픈: 9월 19일 토요일 오후 최대 2매 예매처: 티켓링크 / WIZ APP,CONFIRMED,THIRD_PARTY_API,OK,선예매,KT 시즌권 선예매,,9월 19일 토요일,오후,1시,9/26,키움,키움,KT,KIWOOM,KT,2,티켓링크 / WIZ APP
ticket_policy_fbcea1da1639ae65,ticket_policy_459e6155df27b141,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,"[선예매] KT 매직회원 9월 19일 토요일 오후 2시 (9/26 키움전) 키움 vs KT (9/26) 오픈: 9월 19일 토요일 오후 예매처: 티켓링크 / WIZ APP 시즌 6매, 응원지정석만",CONFIRMED,THIRD_PARTY_API,OK,선예매,KT 매직회원,,9월 19일 토요일,오후,2시,9/26,키움,키움,KT,KIWOOM,KT,,"티켓링크 / WIZ APP 시즌 6매, 응원지정석만"
ticket_policy_3875f34400f78d61,ticket_policy_459e6155df27b141,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 빅또리 9월 19일 토요일 오후 2시 (9/26 키움전) 키움 vs KT (9/26) 오픈: 9월 19일 토요일 오후 예매처: 티켓링크 / WIZ APP 시즌 10매,CONFIRMED,THIRD_PARTY_API,OK,선예매,KT 빅또리,,9월 19일 토요일,오후,2시,9/26,키움,키움,KT,KIWOOM,KT,,티켓링크 / WIZ APP 시즌 10매
ticket_policy_6527f11dad9999fe,ticket_policy_d20241a40e5f9db1,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,[일반] KT 일반예매 9월 19일 토요일 오후 4시 (9/26 키움전) 키움 vs KT (9/26) 오픈: 9월 19일 토요일 오후 예매처: 티켓링크 / WIZ APP,CONFIRMED,THIRD_PARTY_API,OK,일반,KT 일반예매,,9월 19일 토요일,오후,4시,9/26,키움,키움,KT,KIWOOM,KT,,티켓링크 / WIZ APP
ticket_policy_3da996f71b6e0833,ticket_policy_68e18ff841533d3d,https://yagu.today/calendar/2026/9,NC,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십플러스 9월 19일 토요일 오후 5시 (9/27 키움전) 키움 vs NC (9/27) 오픈: 9월 19일 토요일 오후 최대 4매 예매처: 구단 홈페이지 / 앱,CONFIRMED,THIRD_PARTY_API,OK,선예매,NC 민트멤버십플러스,,9월 19일 토요일,오후,5시,9/27,키움,키움,NC,KIWOOM,NC,4,구단 홈페이지 / 앱
ticket_policy_2f478549760ca682,ticket_policy_a2a99b98c13c01fd,https://yagu.today/calendar/2026/9,두산,DOOSAN,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (베어스클럽) 9월 20일 일요일 오전 10시 (9/27 KT전) KT vs 두산 (9/27) 오픈: 9월 20일 일요일 오전 최대 2매 예매처: 구단 홈페이지 성인 대상, 구단 홈페이지만 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,두산 선예매,베어스클럽,9월 20일 일요일,오전,10시,9/27,KT,KT,두산,KT,DOOSAN,2,"구단 홈페이지 성인 대상, 구단 홈페이지만 가능"
ticket_policy_0e709008a14f9bf7,ticket_policy_a2a99b98c13c01fd,https://yagu.today/calendar/2026/9,두산,DOOSAN,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (두린이클럽) 9월 20일 일요일 오전 10시 (9/27 KT전) KT vs 두산 (9/27) 오픈: 9월 20일 일요일 오전 최대 4매 예매처: 구단 홈페이지 어린이 대상, 구단 홈페이지만 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,두산 선예매,두린이클럽,9월 20일 일요일,오전,10시,9/27,KT,KT,두산,KT,DOOSAN,4,"구단 홈페이지 어린이 대상, 구단 홈페이지만 가능"
ticket_policy_c3146ac040ba9959,ticket_policy_c4c794b9b20ee09b,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,[일반] SSG 일반예매 (프렌즈) 9월 20일 일요일 오전 11시 (9/25 삼성전) 삼성 vs SSG (9/25) 오픈: 9월 20일 일요일 오전 최대 6매 예매처: 쓱닷컴 앱/웹 스타벅스 게이트 이용 가능,CONFIRMED,THIRD_PARTY_API,OK,일반,SSG 일반예매,프렌즈,9월 20일 일요일,오전,11시,9/25,삼성,삼성,SSG,SAMSUNG,SSG,6,쓱닷컴 앱/웹 스타벅스 게이트 이용 가능
ticket_policy_d03043393e9d754a,ticket_policy_219c8396f45c239f,https://yagu.today/calendar/2026/9,KIA,KIA,ticket_policy,2026-09-05 03:01:02,"[일반] KIA 일반예매 9월 20일 일요일 오전 11시 (9/27 LG전) LG vs KIA (9/27) 오픈: 9월 20일 일요일 오전 최대 8매 예매처: 티켓링크 / 타이거즈앱 앱/티켓링크앱=특별석 포함, PC 티켓링크=일반석만",CONFIRMED,THIRD_PARTY_API,OK,일반,KIA 일반예매,,9월 20일 일요일,오전,11시,9/27,LG,LG,KIA,LG,KIA,8,"티켓링크 / 타이거즈앱 앱/티켓링크앱=특별석 포함, PC 티켓링크=일반석만"
ticket_policy_3b09864971ccb6d7,ticket_policy_23707ba6a937b9ad,https://yagu.today/calendar/2026/9,NC,NC,ticket_policy,2026-09-05 03:01:02,[일반] NC 일반예매 9월 20일 일요일 오전 11시 (9/27 키움전) 키움 vs NC (9/27) 오픈: 9월 20일 일요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱,CONFIRMED,THIRD_PARTY_API,OK,일반,NC 일반예매,,9월 20일 일요일,오전,11시,9/27,키움,키움,NC,KIWOOM,NC,4,구단 홈페이지 / 앱
ticket_policy_6ed092c9fee3e082,ticket_policy_23707ba6a937b9ad,https://yagu.today/calendar/2026/9,NC,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십 9월 20일 일요일 오전 11시 (9/27 키움전) 키움 vs NC (9/27) 오픈: 9월 20일 일요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱,CONFIRMED,THIRD_PARTY_API,OK,선예매,NC 민트멤버십,,9월 20일 일요일,오전,11시,9/27,키움,키움,NC,KIWOOM,NC,4,구단 홈페이지 / 앱
ticket_policy_8d8cd9fc0cb508fa,ticket_policy_a20a130aefa604ac,https://yagu.today/calendar/2026/9,두산,DOOSAN,ticket_policy,2026-09-05 03:01:02,[일반] 두산 일반예매 9월 20일 일요일 오전 11시 (9/27 KT전) KT vs 두산 (9/27) 오픈: 9월 20일 일요일 오전 예매처: 놀티켓 / 구단 홈페이지,CONFIRMED,THIRD_PARTY_API,OK,일반,두산 일반예매,,9월 20일 일요일,오전,11시,9/27,KT,KT,두산,KT,DOOSAN,,놀티켓 / 구단 홈페이지
ticket_policy_62f84510dc4044df,ticket_policy_59346cfae0b0bc8c,https://yagu.today/calendar/2026/9,KIA,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 시즌권 선예매 9월 21일 월요일 오전 10시 (9/29 KT전) KT vs KIA (9/29) 오픈: 9월 21일 월요일 오전 최대 2매 예매처: 타이거즈앱 앱 전용 등급별 조건 오피셜 미확정 (2026 시즌 공지 대기),CONFIRMED,THIRD_PARTY_API,OK,선예매,KIA 시즌권 선예매,,9월 21일 월요일,오전,10시,9/29,KT,KT,KIA,KT,KIA,2,타이거즈앱 앱 전용 등급별 조건 오피셜 미확정 (2026 시즌 공지 대기)
ticket_policy_e68e40bb4dc97b3b,ticket_policy_03b5c4199ef4f020,https://yagu.today/calendar/2026/9,KIA,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 얼리 멤버십 9월 21일 월요일 오전 10시 30분 (9/29 KT전) KT vs KIA (9/29) 오픈: 9월 21일 월요일 오전 30분 최대 2매 예매처: 타이거즈앱 앱 전용 일반석 한정,CONFIRMED,THIRD_PARTY_API,OK,선예매,KIA 얼리 멤버십,,9월 21일 월요일,오전,10시 30분,9/29,KT,KT,KIA,KT,KIA,2,타이거즈앱 앱 전용 일반석 한정
ticket_policy_0d3974d56c490630,ticket_policy_afaa2cc6407ea64c,https://yagu.today/calendar/2026/9,삼성,SAMSUNG,ticket_policy,2026-09-05 03:01:02,"[선예매] 삼성 선예매 (블루 멤버십) 9월 21일 월요일 오전 11시 (9/29~5) 한화/두산 vs 삼성 (9/29) 오픈: 9월 21일 월요일 오전 최대 4매 예매처: 구단 홈페이지 (블루 멤버십) 블루 멤버십 전용 (구단 홈페이지). 골드: 전좌석(특화좌석 제외, 3루내야석 보장) / 실버: SKY중앙, 블루존, 상하단 지정석, 외야지정석 (블루존 70%)",CONFIRMED,THIRD_PARTY_API,OK,선예매,삼성 선예매,블루 멤버십,9월 21일 월요일,오전,11시,9/29~5,,한화/두산,삼성,,SAMSUNG,4,"구단 홈페이지 (블루 멤버십) 블루 멤버십 전용 (구단 홈페이지). 골드: 전좌석(특화좌석 제외, 3루내야석 보장) / 실버: SKY중앙, 블루존, 상하단 지정석, 외야지정석 (블루존 70%)"
ticket_policy_2b8fabf413c8482a,ticket_policy_e401d92fbdfdc3a9,https://yagu.today/calendar/2026/9,두산,DOOSAN,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (베어스클럽) 9월 22일 화요일 오전 10시 (9/29 NC전) NC vs 두산 (9/29) 오픈: 9월 22일 화요일 오전 최대 2매 예매처: 구단 홈페이지 성인 대상, 구단 홈페이지만 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,두산 선예매,베어스클럽,9월 22일 화요일,오전,10시,9/29,NC,NC,두산,NC,DOOSAN,2,"구단 홈페이지 성인 대상, 구단 홈페이지만 가능"
ticket_policy_e35f39355891bc01,ticket_policy_e401d92fbdfdc3a9,https://yagu.today/calendar/2026/9,두산,DOOSAN,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (두린이클럽) 9월 22일 화요일 오전 10시 (9/29 NC전) NC vs 두산 (9/29) 오픈: 9월 22일 화요일 오전 최대 4매 예매처: 구단 홈페이지 어린이 대상, 구단 홈페이지만 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,두산 선예매,두린이클럽,9월 22일 화요일,오전,10시,9/29,NC,NC,두산,NC,DOOSAN,4,"구단 홈페이지 어린이 대상, 구단 홈페이지만 가능"
ticket_policy_c3512859ad65807c,ticket_policy_056d871df9a8bc63,https://yagu.today/calendar/2026/9,KIA,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 시즌권 선예매 9월 22일 화요일 오전 10시 (9/30 KT전) KT vs KIA (9/30) 오픈: 9월 22일 화요일 오전 최대 2매 예매처: 타이거즈앱 앱 전용 등급별 조건 오피셜 미확정 (2026 시즌 공지 대기),CONFIRMED,THIRD_PARTY_API,OK,선예매,KIA 시즌권 선예매,,9월 22일 화요일,오전,10시,9/30,KT,KT,KIA,KT,KIA,2,타이거즈앱 앱 전용 등급별 조건 오피셜 미확정 (2026 시즌 공지 대기)
ticket_policy_de35f666f1edb478,ticket_policy_3152db541284c9c4,https://yagu.today/calendar/2026/9,롯데,LOTTE,ticket_policy,2026-09-05 03:01:02,[선예매] 롯데 선예매 (시즌권) 9월 22일 화요일 오전 10시 (10/6 두산전) 두산 vs 롯데 (10/6) 오픈: 9월 22일 화요일 오전 최대 2매 예매처: 롯데 자이언츠 앱/웹,CONFIRMED,THIRD_PARTY_API,OK,선예매,롯데 선예매,시즌권,9월 22일 화요일,오전,10시,10/6,두산,두산,롯데,DOOSAN,LOTTE,2,롯데 자이언츠 앱/웹
ticket_policy_52c3e7a5cecfce05,ticket_policy_3152db541284c9c4,https://yagu.today/calendar/2026/9,롯데,LOTTE,ticket_policy,2026-09-05 03:01:02,[선예매] 롯데 선예매 (멤버십) 9월 22일 화요일 오전 10시 (10/6 두산전) 두산 vs 롯데 (10/6) 오픈: 9월 22일 화요일 오전 최대 2매 예매처: 롯데 자이언츠 앱/웹,CONFIRMED,THIRD_PARTY_API,OK,선예매,롯데 선예매,멤버십,9월 22일 화요일,오전,10시,10/6,두산,두산,롯데,DOOSAN,LOTTE,2,롯데 자이언츠 앱/웹
ticket_policy_1f6d6e91e4f117ed,ticket_policy_bdc8668a5a7a3115,https://yagu.today/calendar/2026/9,KIA,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 얼리 멤버십 9월 22일 화요일 오전 10시 30분 (9/30 KT전) KT vs KIA (9/30) 오픈: 9월 22일 화요일 오전 30분 최대 2매 예매처: 타이거즈앱 앱 전용 일반석 한정,CONFIRMED,THIRD_PARTY_API,OK,선예매,KIA 얼리 멤버십,,9월 22일 화요일,오전,10시 30분,9/30,KT,KT,KIA,KT,KIA,2,타이거즈앱 앱 전용 일반석 한정
ticket_policy_47d750022e78ece8,ticket_policy_de8ec1cd1c500fc8,https://yagu.today/calendar/2026/9,삼성,SAMSUNG,ticket_policy,2026-09-05 03:01:02,[일반] 삼성 일반예매 9월 22일 화요일 오전 11시 (9/29~5) 한화/두산 vs 삼성 (9/29) 오픈: 9월 22일 화요일 오전 최대 6매 예매처: 티켓링크,CONFIRMED,THIRD_PARTY_API,OK,일반,삼성 일반예매,,9월 22일 화요일,오전,11시,9/29~5,,한화/두산,삼성,,SAMSUNG,6,티켓링크
ticket_policy_c85bd9897f4c0469,ticket_policy_21b9179fb85c8a9a,https://yagu.today/calendar/2026/9,KIA,KIA,ticket_policy,2026-09-05 03:01:02,"[일반] KIA 일반예매 9월 22일 화요일 오전 11시 (9/29 KT전) KT vs KIA (9/29) 오픈: 9월 22일 화요일 오전 최대 8매 예매처: 티켓링크 / 타이거즈앱 앱/티켓링크앱=특별석 포함, PC 티켓링크=일반석만",CONFIRMED,THIRD_PARTY_API,OK,일반,KIA 일반예매,,9월 22일 화요일,오전,11시,9/29,KT,KT,KIA,KT,KIA,8,"티켓링크 / 타이거즈앱 앱/티켓링크앱=특별석 포함, PC 티켓링크=일반석만"
ticket_policy_67da9db67c2e8a3b,ticket_policy_d1b513b85e149e79,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 랜디 선예매 9월 22일 화요일 오전 11시 (9/29 LG전) LG vs SSG (9/29) 오픈: 9월 22일 화요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 전용게이트 1시간 전 입장",CONFIRMED,THIRD_PARTY_API,OK,선예매,SSG 랜디 선예매,,9월 22일 화요일,오전,11시,9/29,LG,LG,SSG,LG,SSG,6,"SSG 랜더스 앱 앱 전용 수수료 없음, 전용게이트 1시간 전 입장"
ticket_policy_80b0a6e89440db81,ticket_policy_d1b513b85e149e79,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 베티 선예매 9월 22일 화요일 오전 11시 (9/29 LG전) LG vs SSG (9/29) 오픈: 9월 22일 화요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,SSG 베티 선예매,,9월 22일 화요일,오전,11시,9/29,LG,LG,SSG,LG,SSG,6,"SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_ac67dc0a8ec80592,ticket_policy_1d38969050565301,https://yagu.today/calendar/2026/9,두산,DOOSAN,ticket_policy,2026-09-05 03:01:02,[일반] 두산 일반예매 9월 22일 화요일 오전 11시 (9/29 NC전) NC vs 두산 (9/29) 오픈: 9월 22일 화요일 오전 예매처: 놀티켓 / 구단 홈페이지,CONFIRMED,THIRD_PARTY_API,OK,일반,두산 일반예매,,9월 22일 화요일,오전,11시,9/29,NC,NC,두산,NC,DOOSAN,,놀티켓 / 구단 홈페이지
ticket_policy_d76427b2a2c637f7,ticket_policy_322584a040aa0a9b,https://yagu.today/calendar/2026/9,롯데,LOTTE,ticket_policy,2026-09-05 03:01:02,[일반] 롯데 일반예매 9월 22일 화요일 오후 2시 (10/6 두산전) 두산 vs 롯데 (10/6) 오픈: 9월 22일 화요일 오후 최대 8매 예매처: 롯데 자이언츠 앱/웹 선예매 포함 합산 최대 8매. 홈개막 시리즈 한해 앱 전용 (추가 공지),CONFIRMED,THIRD_PARTY_API,OK,일반,롯데 일반예매,,9월 22일 화요일,오후,2시,10/6,두산,두산,롯데,DOOSAN,LOTTE,8,롯데 자이언츠 앱/웹 선예매 포함 합산 최대 8매. 홈개막 시리즈 한해 앱 전용 (추가 공지)
ticket_policy_40ad0f0bd1c74cb0,ticket_policy_7470113506d6e978,https://yagu.today/calendar/2026/9,두산,DOOSAN,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (베어스클럽) 9월 23일 수요일 오전 10시 (9/30 NC전) NC vs 두산 (9/30) 오픈: 9월 23일 수요일 오전 최대 2매 예매처: 구단 홈페이지 성인 대상, 구단 홈페이지만 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,두산 선예매,베어스클럽,9월 23일 수요일,오전,10시,9/30,NC,NC,두산,NC,DOOSAN,2,"구단 홈페이지 성인 대상, 구단 홈페이지만 가능"
ticket_policy_e29e69ca9d411807,ticket_policy_7470113506d6e978,https://yagu.today/calendar/2026/9,두산,DOOSAN,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (두린이클럽) 9월 23일 수요일 오전 10시 (9/30 NC전) NC vs 두산 (9/30) 오픈: 9월 23일 수요일 오전 최대 4매 예매처: 구단 홈페이지 어린이 대상, 구단 홈페이지만 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,두산 선예매,두린이클럽,9월 23일 수요일,오전,10시,9/30,NC,NC,두산,NC,DOOSAN,4,"구단 홈페이지 어린이 대상, 구단 홈페이지만 가능"
ticket_policy_4182a39f3b5d7851,ticket_policy_ddf9f76f31ff34e2,https://yagu.today/calendar/2026/9,KIA,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 시즌권 선예매 9월 23일 수요일 오전 10시 (10/1 KT전) KT vs KIA (10/1) 오픈: 9월 23일 수요일 오전 최대 2매 예매처: 타이거즈앱 앱 전용 등급별 조건 오피셜 미확정 (2026 시즌 공지 대기),CONFIRMED,THIRD_PARTY_API,OK,선예매,KIA 시즌권 선예매,,9월 23일 수요일,오전,10시,10/1,KT,KT,KIA,KT,KIA,2,타이거즈앱 앱 전용 등급별 조건 오피셜 미확정 (2026 시즌 공지 대기)
ticket_policy_2655163bb2960710,ticket_policy_a815cd31d1778e13,https://yagu.today/calendar/2026/9,롯데,LOTTE,ticket_policy,2026-09-05 03:01:02,[선예매] 롯데 선예매 (시즌권) 9월 23일 수요일 오전 10시 (10/7 KIA전) KIA vs 롯데 (10/7) 오픈: 9월 23일 수요일 오전 최대 2매 예매처: 롯데 자이언츠 앱/웹,CONFIRMED,THIRD_PARTY_API,OK,선예매,롯데 선예매,시즌권,9월 23일 수요일,오전,10시,10/7,KIA,KIA,롯데,KIA,LOTTE,2,롯데 자이언츠 앱/웹
ticket_policy_368386fddc3e8e38,ticket_policy_a815cd31d1778e13,https://yagu.today/calendar/2026/9,롯데,LOTTE,ticket_policy,2026-09-05 03:01:02,[선예매] 롯데 선예매 (멤버십) 9월 23일 수요일 오전 10시 (10/7 KIA전) KIA vs 롯데 (10/7) 오픈: 9월 23일 수요일 오전 최대 2매 예매처: 롯데 자이언츠 앱/웹,CONFIRMED,THIRD_PARTY_API,OK,선예매,롯데 선예매,멤버십,9월 23일 수요일,오전,10시,10/7,KIA,KIA,롯데,KIA,LOTTE,2,롯데 자이언츠 앱/웹
ticket_policy_af8a9d95724b77b1,ticket_policy_9dc6dd50bcab6655,https://yagu.today/calendar/2026/9,KIA,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 얼리 멤버십 9월 23일 수요일 오전 10시 30분 (10/1 KT전) KT vs KIA (10/1) 오픈: 9월 23일 수요일 오전 30분 최대 2매 예매처: 타이거즈앱 앱 전용 일반석 한정,CONFIRMED,THIRD_PARTY_API,OK,선예매,KIA 얼리 멤버십,,9월 23일 수요일,오전,10시 30분,10/1,KT,KT,KIA,KT,KIA,2,타이거즈앱 앱 전용 일반석 한정
ticket_policy_5d202f0ca6c39768,ticket_policy_e91a91b3a73c9644,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 푸리 선예매 9월 23일 수요일 오전 11시 (9/29 LG전) LG vs SSG (9/29) 오픈: 9월 23일 수요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,SSG 푸리 선예매,,9월 23일 수요일,오전,11시,9/29,LG,LG,SSG,LG,SSG,6,"SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_098ab10ad4343d99,ticket_policy_8ff373c90534047d,https://yagu.today/calendar/2026/9,KIA,KIA,ticket_policy,2026-09-05 03:01:02,"[일반] KIA 일반예매 9월 23일 수요일 오전 11시 (9/30 KT전) KT vs KIA (9/30) 오픈: 9월 23일 수요일 오전 최대 8매 예매처: 티켓링크 / 타이거즈앱 앱/티켓링크앱=특별석 포함, PC 티켓링크=일반석만",CONFIRMED,THIRD_PARTY_API,OK,일반,KIA 일반예매,,9월 23일 수요일,오전,11시,9/30,KT,KT,KIA,KT,KIA,8,"티켓링크 / 타이거즈앱 앱/티켓링크앱=특별석 포함, PC 티켓링크=일반석만"
ticket_policy_30a9eafb546ca503,ticket_policy_e91a91b3a73c9644,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 랜디 선예매 9월 23일 수요일 오전 11시 (9/30 LG전) LG vs SSG (9/30) 오픈: 9월 23일 수요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 전용게이트 1시간 전 입장",CONFIRMED,THIRD_PARTY_API,OK,선예매,SSG 랜디 선예매,,9월 23일 수요일,오전,11시,9/30,LG,LG,SSG,LG,SSG,6,"SSG 랜더스 앱 앱 전용 수수료 없음, 전용게이트 1시간 전 입장"
ticket_policy_ff0f242d0871f7e1,ticket_policy_e91a91b3a73c9644,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 베티 선예매 9월 23일 수요일 오전 11시 (9/30 LG전) LG vs SSG (9/30) 오픈: 9월 23일 수요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,SSG 베티 선예매,,9월 23일 수요일,오전,11시,9/30,LG,LG,SSG,LG,SSG,6,"SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_6e838e176b13341d,ticket_policy_39e8b1bd92454688,https://yagu.today/calendar/2026/9,두산,DOOSAN,ticket_policy,2026-09-05 03:01:02,[일반] 두산 일반예매 9월 23일 수요일 오전 11시 (9/30 NC전) NC vs 두산 (9/30) 오픈: 9월 23일 수요일 오전 예매처: 놀티켓 / 구단 홈페이지,CONFIRMED,THIRD_PARTY_API,OK,일반,두산 일반예매,,9월 23일 수요일,오전,11시,9/30,NC,NC,두산,NC,DOOSAN,,놀티켓 / 구단 홈페이지
ticket_policy_2945aa064aa1e1eb,ticket_policy_2f11afde2eae5470,https://yagu.today/calendar/2026/9,롯데,LOTTE,ticket_policy,2026-09-05 03:01:02,[일반] 롯데 일반예매 9월 23일 수요일 오후 2시 (10/7 KIA전) KIA vs 롯데 (10/7) 오픈: 9월 23일 수요일 오후 최대 8매 예매처: 롯데 자이언츠 앱/웹 선예매 포함 합산 최대 8매. 홈개막 시리즈 한해 앱 전용 (추가 공지),CONFIRMED,THIRD_PARTY_API,OK,일반,롯데 일반예매,,9월 23일 수요일,오후,2시,10/7,KIA,KIA,롯데,KIA,LOTTE,8,롯데 자이언츠 앱/웹 선예매 포함 합산 최대 8매. 홈개막 시리즈 한해 앱 전용 (추가 공지)
ticket_policy_5df423b8f0806185,ticket_policy_efa026146be533f8,https://yagu.today/calendar/2026/9,두산,DOOSAN,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (베어스클럽) 9월 24일 목요일 오전 10시 (10/1 NC전) NC vs 두산 (10/1) 오픈: 9월 24일 목요일 오전 최대 2매 예매처: 구단 홈페이지 성인 대상, 구단 홈페이지만 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,두산 선예매,베어스클럽,9월 24일 목요일,오전,10시,10/1,NC,NC,두산,NC,DOOSAN,2,"구단 홈페이지 성인 대상, 구단 홈페이지만 가능"
ticket_policy_ed01009d024fe88b,ticket_policy_efa026146be533f8,https://yagu.today/calendar/2026/9,두산,DOOSAN,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (두린이클럽) 9월 24일 목요일 오전 10시 (10/1 NC전) NC vs 두산 (10/1) 오픈: 9월 24일 목요일 오전 최대 4매 예매처: 구단 홈페이지 어린이 대상, 구단 홈페이지만 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,두산 선예매,두린이클럽,9월 24일 목요일,오전,10시,10/1,NC,NC,두산,NC,DOOSAN,4,"구단 홈페이지 어린이 대상, 구단 홈페이지만 가능"
ticket_policy_72081da2dc192ee4,ticket_policy_b09bb4dec195acd1,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,[일반] SSG 일반예매 (프렌즈) 9월 24일 목요일 오전 11시 (9/29 LG전) LG vs SSG (9/29) 오픈: 9월 24일 목요일 오전 최대 6매 예매처: 쓱닷컴 앱/웹 스타벅스 게이트 이용 가능,CONFIRMED,THIRD_PARTY_API,OK,일반,SSG 일반예매,프렌즈,9월 24일 목요일,오전,11시,9/29,LG,LG,SSG,LG,SSG,6,쓱닷컴 앱/웹 스타벅스 게이트 이용 가능
ticket_policy_bbd8582563e373b7,ticket_policy_b09bb4dec195acd1,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 푸리 선예매 9월 24일 목요일 오전 11시 (9/30 LG전) LG vs SSG (9/30) 오픈: 9월 24일 목요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,SSG 푸리 선예매,,9월 24일 목요일,오전,11시,9/30,LG,LG,SSG,LG,SSG,6,"SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
